단품코드,항만_재고,부평_재고,내부창고_합계
SPPPE49KU151160,0,10,10
SPPPE49KU176110,0,6,6
SPPPE49KU176120,0,16,16
SPPPE49KU176130,0,20,20
SPPPE49KU176140,0,38,38
SPPPE49KU176150,0,10,10
SPPPE49KU176160,0,2,2
SPPPE49KU184110,0,34,34
SPPPE49KU184120,0,636,636
SPPPE49KU184130,0,472,472
SPPPE49KU184140,0,46,46
SPPPE49KU184150,0,20,20
SPPPE49KU184160,0,4,4
SPPPE49KU241110,0,344,344
SPPPE49KU241120,0,176,176
SPPPE49KU241130,0,72,72
SPPPE49KU241140,0,24,24
SPPPE49KU241150,0,6,6
SPPPE49KU250110,0,482,482
SPPPE49KU250120,0,30,30
SPPPE49KU250130,0,46,46
SPPPE49KU250140,0,18,18
SPPPE49KU250150,0,10,10
SPPPE49KU251110,0,14,14
SPPPE49KU251120,0,44,44
SPPPE49KU251130,0,32,32
SPPPE49KU251140,0,2,2
SPPPE49KU251150,0,2,2
SPPPE49KU251160,0,4,4
SPPPE49KU280110,0,44,44
SPPPE49KU280120,0,36,36
SPPPE49KU280130,0,46,46
SPPPE49KU280140,0,36,36
SPPPE49KU280150,0,16,16
SPPPE49KU280160,0,4,4
SPPPE49KU350120,0,10,10
SPPPE49KU350130,0,6,6
SPPPE49KU350140,0,4,4
SPPPE49KU350150,0,6,6
SPPPE49KU350160,0,10,10
SPPPE49KU384120,0,40,40
SPPPE49KU384130,0,2,2
SPPPE49KU384140,0,6,6
SPPPE49KU384150,0,6,6
SPPPE49KU384160,0,2,2
SPPPE49KU426120,0,14,14
SPPPE49KU426130,0,4,4
SPPPE49KU426150,0,4,4
SPPPE49KU426160,0,4,4
SPPPE49KU439120,0,116,116
SPPPE49KU439130,0,2,2
SPPPE49KU439140,0,4,4
SPPPE49KU439150,0,4,4
SPPPE49KU439160,0,6,6
SPPPE49KU451120,0,10,10
SPPPE49KU451130,0,4,4
SPPPE49KU451150,0,4,4
SPPPE49KU451160,0,4,4
SPPPE49KU459120,0,14,14
SPPPE49KU459130,0,2,2
SPPPE49KU526130,0,4,4
SPPPE49KU526140,0,4,4
SPPPE49KU526150,0,2,2
SPPPE49KU526160,0,2,2
SPPPE49KU539120,0,18,18
SPPPE49KU539130,0,4,4
SPPPE49KU539150,0,2,2
SPPPE49KU539160,0,2,2
SPPPE49KU726110,0,2,2
SPPPE49KU726130,0,26,26
SPPPE49KU726140,0,14,14
SPPPE49KU726150,0,12,12
SPPPE49KU726160,0,20,20
SPPPE49KU751120,0,2,2
SPPPE49KU751130,0,6,6
SPPPE49KU751140,0,14,14
SPPPE49KU751150,0,4,4
SPPPE49KU776110,0,6,6
SPPPE49KU776120,0,10,10
SPPPE49KU776130,0,20,20
SPPPE49KU776140,0,24,24
SPPPE49KU776150,0,10,10
SPPPE49KU776160,0,20,20
SPPPE49KU784110,0,16,16
SPPPE49KU784120,0,12,12
SPPPE49KU784130,0,58,58
SPPPE49KU784140,0,4,4
SPPPE49KU784150,0,4,4
SPPPE49KU784160,0,4,4
SPPPE49KU851120,0,8,8
SPPPE49KU851130,0,4,4
SPPPE49KU851140,0,4,4
SPPPE49KU864120,0,12,12
SPPPE49KU864130,0,6,6
SPPPE49U0119090,0,4,4
SPPPE49U0126090,0,2,2
SPPPE49U0126095,0,8,8
SPPPE49U0126100,0,4,4
SPPPE49U0126105,0,4,4
SPPPE49U0219095,0,2,2
SPPPE49U0219100,0,4,4
SPPPE49U0226090,0,4,4
SPPPE49U0226095,0,4,4
SPPPE49U0226100,0,4,4
SPPPE49U0226105,0,4,4
SPPPE49U0359090,0,2,2
SPPPE49U0425090,0,2,2
SPPPE49U0425105,0,2,2
SPPPE49U0675095,0,4,4
SPPPE49U0675100,0,2,2
SPPPE49U0726100,0,2,2
SPPPE4TU0329100,0,2,2
SPPPE4TU0340100,0,2,2
SPPPE4TU0359095,0,2,2
SPPPE4TU0419095,0,6,6
SPPPE4TU0450090,0,2,2
SPPPE4TU0450105,0,2,2
SPPPE4TU0559095,0,2,2
SPPPE4TU0626100,0,2,2
SPPPE4TU1140095,0,6,6
SPPPE4TU1140105,0,2,2
SPPPE4TU1275100,0,2,2
SPPPE4TU1685105,0,2,2
SPPPE4VKG140110,0,10,10
SPPPE4VKG140120,0,18,18
SPPPE4VKG140130,0,24,24
SPPPE4VKG140140,0,30,30
SPPPE4VKG140150,0,24,24
SPPPE4VKG140160,0,18,18
SPPPE4VKU126110,0,6,6
SPPPE4VKU126120,0,8,8
SPPPE4VKU126130,0,8,8
SPPPE4VKU126140,0,100,100
SPPPE4VKU126150,0,32,32
SPPPE4VKU126160,0,8,8
SPPPE4VKU151110,0,120,120
SPPPE4VKU151120,0,88,88
SPPPE4VKU151130,0,254,254
SPPPE4VKU151140,0,298,298
SPPPE4VKU151150,0,216,216
SPPPE4VKU151160,0,36,36
SPPPE4VKU176110,0,8,8
SPPPE4VKU176140,0,40,40
SPPPE4VKU176150,0,20,20
SPPPE4VKU184110,0,52,52
SPPPE4VKU184120,0,106,106
SPPPE4VKU184130,0,86,86
SPPPE4VKU184140,0,6,6
SPPPE4VKU184150,0,2,2
SPPPE4VKU230110,0,2,2
SPPPE4VKU230120,0,10,10
SPPPE4VKU230130,0,10,10
SPPPE4VKU230140,0,8,8
SPPPE4VKU230150,0,14,14
SPPPE4VKU230160,0,8,8
SPPPE4VKU239110,0,22,22
SPPPE4VKU239120,0,26,26
SPPPE4VKU239130,0,20,20
SPPPE4VKU284110,0,42,42
SPPPE4VKU284120,0,78,78
SPPPE4VKU284130,0,44,44
SPPPE4VKU284140,0,4,4
SPPPE4VKU284150,0,8,8
SPPPE4VKU350120,0,28,28
SPPPE4VKU350130,0,16,16
SPPPE4VKU350140,0,6,6
SPPPE4VKU384120,0,20,20
SPPPE4VKU384130,0,2,2
SPPPE4VKU439120,0,62,62
SPPPE4VKU439130,0,38,38
SPPPE4VKU439140,0,2,2
SPPPE4VKU439160,0,2,2
SPPPE4VKU451120,0,48,48
SPPPE4VKU451130,0,18,18
SPPPE4VKU459120,0,36,36
SPPPE4VKU459130,0,20,20
SPPPE4VKU625110,0,14,14
SPPPE4VKU625120,0,10,10
SPPPE4VKU625130,0,10,10
SPPPE4VKU630110,0,10,10
SPPPE4VKU630120,0,30,30
SPPPE4VKU630130,0,12,12
SPPPE4VKU630150,0,2,2
SPPPE4VKU650110,0,24,24
SPPPE4VKU650120,0,44,44
SPPPE4VKU650130,0,24,24
SPPPE4VKU650140,0,6,6
SPPPE4VKU740110,0,2,2
SPPPE4VKU740120,0,8,8
SPPPE4VKU740130,0,4,4
SPPPE4VU0499100,0,2,2
SPPPF11U0119090,0,4,4
SPPPF11U0119100,0,6,6
SPPPF11U0125100,0,4,4
SPPPF11U0125105,0,2,2
SPPPF11U0150095,0,10,10
SPPPF11U0150100,0,8,8
SPPPF11U0259090,0,2,2
SPPPF11U0319105,0,2,2
SPPPF11U0326105,0,2,2
SPPPF11U0585105,0,2,2
SPPPF11U0626100,0,2,2
SPPPF11U0759105,0,2,2
SPPPF11U1051090,0,2,2
SPPPF23KU239110,0,2,2
SPPPF25KU119160,0,2,2
SPPPF25KU139130,0,2,2
SPPPF25KU150130,0,2,2
SPPPF25KU150140,0,2,2
SPPPF25KU326130,0,2,2
SPPPF25KU326160,0,4,4
SPPPF25KU339160,0,2,2
SPPPF25KU359160,0,2,2
SPPPF25KU475120,0,2,2
SPPPF25KU484160,0,2,2
SPPPF25KU731130,0,2,2
SPPPF25U0119090,0,4,4
SPPPF25U0426090,0,2,2
SPPPF25U1151105,0,4,4
SPPPF25UF239100,0,2,2
SPPPF37KG225130,0,2,2
SPPPF37KG251110,0,2,2
SPPPF37KU126130,0,2,2
SPPPF37KU126160,0,2,2
SPPPF37KU151120,0,2,2
SPPPF37KU176140,0,2,2
SPPPF37KU331150,0,2,2
SPPPF37KU359160,0,2,2
SPPPF37KU425120,0,8,8
SPPPF37KU425130,0,2,2
SPPPF37KU450130,0,2,2
SPPPF37KU484110,0,2,2
SPPPF37KU484120,0,2,2
SPPPF37KU710110,0,14,14
SPPPF37KU710120,0,4,4
SPPPF37KU710130,0,20,20
SPPPF37KU710140,0,2,2
SPPPF37KU710160,0,2,2
SPPPF37KU925130,0,2,2
SPPPF37U0126100,0,2,2
SPPPF37U0426105,0,2,2
SPPPF37U0451110,0,2,2
SPPPF37U0459100,0,6,6
SPPPF37U0459105,0,4,4
SPPPF37U0459110,0,4,4
SPPPF37U0819090,0,2,2
SPPPF37U0939105,0,2,2
SPPPF37U1310105,0,6,6
SPPPF38KU284150,0,2,2
SPPPF49KU120110,0,4,4
SPPPF49KU120120,0,4,4
SPPPF49KU120130,0,2,2
SPPPF49KU120140,0,6,6
SPPPF49KU120150,0,10,10
SPPPF49KU120160,0,4,4
SPPPF49KU125120,0,2,2
SPPPF49KU135140,0,4,4
SPPPF49KU135160,0,4,4
SPPPF49KU151140,0,4,4
SPPPF49KU230110,0,2,2
SPPPF49KU230130,0,2,2
SPPPF49KU250110,0,8,8
SPPPF49KU250140,0,6,6
SPPPF49KU250150,0,2,2
SPPPF49KU284110,0,160,160
SPPPF49KU284140,0,2,2
SPPPF49KU284160,0,4,4
SPPPF49KU285130,0,4,4
SPPPF49KU285150,0,2,2
SPPPF49KU285160,0,2,2
SPPPF49KU325120,0,2,2
SPPPF49KU325130,0,26,26
SPPPF49KU325140,0,24,24
SPPPF49KU325150,0,2,2
SPPPF49KU350110,0,10,10
SPPPF49KU350120,0,12,12
SPPPF49KU350130,0,10,10
SPPPF49KU350140,0,10,10
SPPPF49KU375130,0,2,2
SPPPF49KU375150,0,2,2
SPPPF49KU375160,0,2,2
SPPPF49KU441140,0,2,2
SPPPF49KU441160,0,4,4
SPPPF49KU4UY150,0,2,2
SPPPF49KU4UY160,0,2,2
SPPPF49KU510130,0,4,4
SPPPF49KU510140,0,2,2
SPPPF49KU510150,0,2,2
SPPPF49KU526150,0,2,2
SPPPF49KU526160,0,2,2
SPPPF49KU539120,0,6,6
SPPPF49KU539150,0,6,6
SPPPF49KU539160,0,2,2
SPPPF49KU559120,0,2,2
SPPPF49KU559130,0,2,2
SPPPF49KU825110,0,6,6
SPPPF49KU825120,0,8,8
SPPPF49KU825150,0,2,2
SPPPF49KU875110,0,4,4
SPPPF49KU875120,0,8,8
SPPPF49U0125090,0,2,2
SPPPF49U0125095,0,2,2
SPPPF49U0125100,0,8,8
SPPPF49U0125105,0,2,2
SPPPF49U0139095,0,2,2
SPPPF49U0139100,0,8,8
SPPPF49U0159095,0,2,2
SPPPF49U0159105,0,10,10
SPPPF49U0175095,0,2,2
SPPPF49U0175100,0,2,2
SPPPF49U0175105,0,2,2
SPPPF49U0175110,0,2,2
SPPPF49U0219095,0,2,2
SPPPF49U0219100,0,4,4
SPPPF49U0219105,0,2,2
SPPPF49U0220090,0,2,2
SPPPF49U0220100,0,2,2
SPPPF49U0220105,0,2,2
SPPPF49U0225090,0,4,4
SPPPF49U0225095,0,2,2
SPPPF49U0225100,0,16,16
SPPPF49U0225105,0,8,8
SPPPF49U0235090,0,4,4
SPPPF49U0235095,0,6,6
SPPPF49U0235100,0,6,6
SPPPF49U0235105,0,22,22
SPPPF49U0310100,0,4,4
SPPPF49U0310105,0,14,14
SPPPF49U0310110,0,2,2
SPPPF49U0339100,0,6,6
SPPPF49U0339105,0,14,14
SPPPF49U0339110,0,6,6
SPPPF49U0350090,0,2,2
SPPPF49U0350095,0,2,2
SPPPF49U0350105,0,2,2
SPPPF49U0350110,0,4,4
SPPPF49U0359090,0,2,2
SPPPF49U0359095,0,2,2
SPPPF49U0359100,0,8,8
SPPPF49U0359105,0,4,4
SPPPF49U0359110,0,4,4
SPPPF49U0419105,0,4,4
SPPPF49U0419110,0,4,4
SPPPF49U0430095,0,4,4
SPPPF49U0430100,0,24,24
SPPPF49U0430105,0,36,36
SPPPF49U0430110,0,40,40
SPPPF49U0475090,0,4,4
SPPPF49U0475100,0,4,4
SPPPF49U0475105,0,8,8
SPPPF49U0475110,0,4,4
SPPPF49U0525090,0,2,2
SPPPF49U0525095,0,2,2
SPPPF49U0525100,0,6,6
SPPPF49U0525105,0,10,10
SPPPF49U0530100,0,4,4
SPPPF49U0530105,0,6,6
SPPPF49U0550090,0,4,4
SPPPF49U0550095,0,4,4
SPPPF49U0550100,0,2,2
SPPPF49U0625090,0,2,2
SPPPF49U0625095,0,6,6
SPPPF49U0625100,0,4,4
SPPPF49U0625105,0,34,34
SPPPF49U0630100,0,4,4
SPPPF49U0859090,0,4,4
SPPPF49U0859100,0,2,2
SPPPF49U0859105,0,4,4
SPPPF49U08UY095,0,2,2
SPPPF49U08UY105,0,12,12
SPPPF49U0939100,0,2,2
SPPPF49U0939105,0,2,2
SPPPF49U0959095,0,2,2
SPPPF49U0959100,0,2,2
SPPPF49U1025105,0,6,6
SPPPF4TU0120090,0,6,6
SPPPF4TU0120095,0,2,2
SPPPF4TU0120100,0,4,4
SPPPF4TU0120105,0,4,4
SPPPF4TU0120110,0,2,2
SPPPF4TU0140090,0,4,4
SPPPF4TU0140095,0,8,8
SPPPF4TU0140100,0,2,2
SPPPF4TU0140105,0,4,4
SPPPF4TU0140110,0,2,2
SPPPF4TU0141090,0,2,2
SPPPF4TU0141095,0,4,4
SPPPF4TU0141100,0,6,6
SPPPF4TU0141105,0,2,2
SPPPF4TU0141110,0,2,2
SPPPF4TU0195090,0,6,6
SPPPF4TU0195095,0,2,2
SPPPF4TU0195100,0,2,2
SPPPF4TU0195105,0,4,4
SPPPF4TU0229095,0,2,2
SPPPF4TU0229100,0,4,4
SPPPF4TU0229105,0,2,2
SPPPF4TU0230090,0,4,4
SPPPF4TU0230110,0,2,2
SPPPF4TU0240090,0,2,2
SPPPF4TU0240100,0,2,2
SPPPF4TU0259090,0,2,2
SPPPF4TU0259095,0,6,6
SPPPF4VKG126120,0,2,2
SPPPF4VKG151100,0,10,10
SPPPF4VKG151110,0,28,28
SPPPF4VKG151130,0,2,2
SPPPF4VKG184110,0,20,20
SPPPF4VKG184120,0,2,2
SPPPF4VKG184130,0,2,2
SPPPF4VKG184160,0,2,2
SPPPF4VKU226120,0,2,2
SPPPF4VKU226130,0,2,2
SPPPF4VKU226140,0,4,4
SPPPF4VKU226160,0,4,4
SPPPF4VKU251130,0,4,4
SPPPF4VKU259150,0,2,2
SPPPF4VKU331100,0,10,10
SPPPF4VKU331120,0,4,4
SPPPF4VKU331140,0,2,2
SPPPF4VKU351130,0,2,2
SPPPF4VKU351140,0,2,2
SPPPF4VKU376120,0,2,2
SPPPF4VKU376130,0,2,2
SPPPF4VKU376140,0,2,2
SPPPF4VU0110090,0,8,8
SPPPF4VU0110095,0,4,4
SPPPF4VU0110100,0,28,28
SPPPF4VU0110105,0,2,2
SPPPF4VU0126090,0,2,2
SPPPF4VU0126100,0,2,2
SPPPF4VU0176090,0,2,2
SPPPF4VU0176100,0,10,10
SPPPF4VU0176105,0,4,4
SPPPF4VU0184090,0,2,2
SPPPF4VU0184095,0,6,6
SPPPF4VU0184105,0,2,2
SPPPF4VU0199095,0,8,8
SPPPF4VU0199105,0,2,2
SPPPF4VU0226090,0,2,2
SPPPF4VU0226100,0,2,2
SPPPF4VU0226105,0,6,6
SPPPF4VU0226110,0,12,12
SPPPF4VU0240095,0,16,16
SPPPF4VU0240100,0,6,6
SPPPF4VU0240105,0,28,28
SPPPF4VU0251090,0,2,2
SPPPF4VU0251100,0,2,2
SPPPF4VU0259090,0,2,2
SPPPF4VU0259095,0,2,2
SPPPF4VU0259100,0,18,18
SPPPF4VU0439095,0,6,6
SPPPF4VU0451095,0,20,20
SPPPF4VU0484095,0,6,6
SPPPF4VU0484100,0,4,4
SPPPF4VU0559090,0,8,8
SPPPF4VU0559095,0,2,2
SPPPF4VU0559100,0,2,2
SPPPF4VU0559105,0,4,4
SPPPF4VU0725105,0,2,2
SPPPF4VU0825100,0,2,2
SPPPF4VU0930090,0,4,4
SPPPF4VU0930105,0,6,6
SPPPF4VU0951090,0,4,4
SPPPF4VU0951100,0,2,2
SPPPF4VU0951105,0,4,4
SPPPF4VU0951110,0,2,2
SPPPF4VU0975095,0,2,2
SPPPF4VU0975100,0,4,4
SPPPF4VU0975105,0,4,4
SPPPG11KU125100,0,2,2
SPPPG11KU125110,0,12,12
SPPPG11KU125120,0,4,4
SPPPG11KU125130,0,34,34
SPPPG11KU125140,0,34,34
SPPPG11KU125150,0,32,32
SPPPG11KU125160,0,26,26
SPPPG11KU176100,0,12,12
SPPPG11KU176110,0,6,6
SPPPG11KU176120,0,2,2
SPPPG11KU176130,0,14,14
SPPPG11KU176140,0,22,22
SPPPG11KU176150,0,26,26
SPPPG11KU176160,0,24,24
SPPPG11KU240120,0,86,86
SPPPG11KU240130,0,64,64
SPPPG11KU240140,0,14,14
SPPPG11KU240150,0,18,18
SPPPG11KU240160,0,18,18
SPPPG11KU259120,0,34,34
SPPPG11KU259130,0,2,2
SPPPG11KU259140,0,12,12
SPPPG11KU259150,0,14,14
SPPPG11KU259160,0,12,12
SPPPG11U0126090,0,104,104
SPPPG11U0126095,0,94,94
SPPPG11U0126100,0,148,148
SPPPG11U0126105,0,78,78
SPPPG11U0126110,0,72,72
SPPPG11U0139090,0,2,2
SPPPG11U0139095,0,26,26
SPPPG11U0139100,0,46,46
SPPPG11U0139105,0,446,446
SPPPG11U0139110,0,34,34
SPPPG11U0210095,0,24,24
SPPPG11U0210100,0,30,30
SPPPG11U0210105,0,10,10
SPPPG11U0225090,0,50,50
SPPPG11U0225095,0,40,40
SPPPG11U0225100,0,72,72
SPPPG11U0225105,0,56,56
SPPPG11U0230090,0,14,14
SPPPG11U0230095,0,34,34
SPPPG11U0230100,0,6,6
SPPPG11U0230105,0,2,2
SPPPG11U0250090,0,4,4
SPPPG11U0250095,0,56,56
SPPPG11U0250100,0,26,26
SPPPG11U0250105,0,24,24
SPPPG11U0259100,0,2,2
SPPPG11U0259105,0,2,2
SPPPG11U0259110,0,2,2
SPPPG11U0310090,0,10,10
SPPPG11U0310095,0,18,18
SPPPG11U0310100,0,18,18
SPPPG11U0310105,0,2,2
SPPPG11U0326095,0,20,20
SPPPG11U0350090,0,14,14
SPPPG11U0350095,0,12,12
SPPPG11U0350100,0,24,24
SPPPG11U0350105,0,22,22
SPPPG11U0410090,0,228,228
SPPPG11U0410095,0,798,798
SPPPG11U0410100,0,708,708
SPPPG11U0410105,0,444,444
SPPPG11U0410110,0,148,148
SPPPG11U0419090,0,354,354
SPPPG11U0419095,0,862,862
SPPPG11U0419100,0,728,728
SPPPG11U0419105,0,358,358
SPPPG11U0419110,0,138,138
SPPPG11U0650095,0,6,6
SPPPG11U0650100,0,12,12
SPPPG11U0684095,0,2,2
SPPPG11U0830100,0,6,6
SPPPG11U0830105,0,18,18
SPPPG11U0840095,0,2,2
SPPPG11U0850100,0,4,4
SPPPG11U0850105,0,8,8
SPPPG11U0940090,0,2,2
SPPPG11U0940100,0,4,4
SPPPG11U0940105,0,2,2
SPPPG11U0950095,0,4,4
SPPPG11U0950105,0,24,24
SPPPG11U1110090,0,6,6
SPPPG11U1110095,0,26,26
SPPPG11U1110100,0,12,12
SPPPG11U1110105,0,28,28
SPPPG11U1126095,0,4,4
SPPPG11U1126100,0,8,8
SPPPG11U1126105,0,2,2
SPPPG11U1176090,0,4,4
SPPPG11U1176095,0,6,6
SPPPG11U1176100,0,16,16
SPPPG11U1176105,0,4,4
SPPPG11U1184095,0,2,2
SPPPG11U1184100,0,24,24
SPPPG11U1184105,0,10,10
SPPPG11U1226090,0,4,4
SPPPG11U1226095,0,8,8
SPPPG11U1240090,0,26,26
SPPPG11U1240095,0,24,24
SPPPG11U1240100,0,84,84
SPPPG11U1240110,0,10,10
SPPPG11U1251095,0,24,24
SPPPG11U1259090,0,204,204
SPPPG11U1259095,0,184,184
SPPPG11U1259100,0,144,144
SPPPG11U1259105,0,148,148
SPPPG11U1259110,0,44,44
SPPPG11U1351090,0,8,8
SPPPG11U1351095,0,18,18
SPPPG11U1384090,0,20,20
SPPPG11U1384095,0,2,2
SPPPG11U1384100,0,4,4
SPPPG23KG125130,0,20,20
SPPPG23KG125140,0,2,2
SPPPG23KG1CD120,0,56,56
SPPPG23KG1CD130,0,38,38
SPPPG23KU120110,0,8,8
SPPPG23KU120120,0,10,10
SPPPG23KU126120,0,4,4
SPPPG23KU126130,0,4,4
SPPPG23KU126150,0,4,4
SPPPG23KU141120,0,2,2
SPPPG23KU141130,0,6,6
SPPPG23KU151120,0,2,2
SPPPG23KU151130,0,4,4
SPPPG23KU225120,0,2,2
SPPPG23KU225140,0,2,2
SPPPG23KU240130,0,2,2
SPPPG23KU251120,0,2,2
SPPPG23KU251140,0,4,4
SPPPG23KU330110,0,4,4
SPPPG23KU330120,0,2,2
SPPPG23KU350130,0,2,2
SPPPG23KU375130,0,2,2
SPPPG23KU375140,0,8,8
SPPPG23KU425110,0,24,24
SPPPG23KU425120,0,104,104
SPPPG23KU440120,0,2,2
SPPPG23KU440140,0,2,2
SPPPG23KU450120,0,20,20
SPPPG23KU450130,0,4,4
SPPPG23KU450140,0,4,4
SPPPG23KU470120,0,6,6
SPPPG23KU470150,0,6,6
SPPPG23KU470160,0,6,6
SPPPG23KU4CD100,0,2,2
SPPPG23KU4CD130,0,6,6
SPPPG23KU4CD160,0,4,4
SPPPG23U0120090,0,6,6
SPPPG23U0120095,0,6,6
SPPPG23U0120100,0,54,54
SPPPG23U0130095,0,2,2
SPPPG23U0130105,0,2,2
SPPPG23U0141095,0,4,4
SPPPG23U0141100,0,4,4
SPPPG23U0141105,0,6,6
SPPPG23U0184090,0,2,2
SPPPG23U0184105,0,14,14
SPPPG23U0225095,0,2,2
SPPPG23U0225110,0,2,2
SPPPG23U0240095,0,2,2
SPPPG23U0240100,0,2,2
SPPPG23U0251090,0,4,4
SPPPG23U0251095,0,30,30
SPPPG23U0251100,0,2,2
SPPPG23U0251105,0,4,4
SPPPG23U0251110,0,2,2
SPPPG23U0259095,0,4,4
SPPPG23U0259105,0,2,2
SPPPG23U0259110,0,2,2
SPPPG23U0319090,0,50,50
SPPPG23U0319095,0,8,8
SPPPG23U0326095,0,6,6
SPPPG23U0326100,0,114,114
SPPPG23U0425095,0,4,4
SPPPG23U0425105,0,2,2
SPPPG23U0430090,0,4,4
SPPPG23U0451090,0,2,2
SPPPG23U0451100,0,2,2
SPPPG23U0451105,0,2,2
SPPPG23U0520095,0,12,12
SPPPG23U0520100,0,28,28
SPPPG23U0520105,0,124,124
SPPPG23U0530090,0,26,26
SPPPG23U0530095,0,20,20
SPPPG23U0530100,0,2,2
SPPPG23U0530110,0,22,22
SPPPG23U0626090,0,2,2
SPPPG23U0631100,0,12,12
SPPPG23U0631110,0,2,2
SPPPG23U0651095,0,2,2
SPPPG23U0651110,0,2,2
SPPPG23U0726070,0,18,18
SPPPG23U0726075,0,42,42
SPPPG23U0726080,0,32,32
SPPPG23U0785075,0,8,8
SPPPG23U0785080,0,136,136
SPPPG23U0940100,0,2,2
SPPPG23U0940105,0,2,2
SPPPG23U1030095,0,2,2
SPPPG23U1240105,0,4,4
SPPPG23U1430100,0,2,2
SPPPG25KG185130,0,2,2
SPPPG25KU110110,0,4,4
SPPPG25KU110120,0,56,56
SPPPG25KU110130,0,6,6
SPPPG25KU110140,0,4,4
SPPPG25KU110160,0,2,2
SPPPG25KU125130,0,2,2
SPPPG25KU125140,0,4,4
SPPPG25KU125150,0,2,2
SPPPG25KU130120,0,6,6
SPPPG25KU130130,0,22,22
SPPPG25KU130140,0,14,14
SPPPG25KU130150,0,34,34
SPPPG25KU130160,0,16,16
SPPPG25KU140100,0,2,2
SPPPG25KU140120,0,6,6
SPPPG25KU140130,0,14,14
SPPPG25KU151120,0,8,8
SPPPG25KU151130,0,2,2
SPPPG25KU151140,0,12,12
SPPPG25KU151150,0,104,104
SPPPG25KU151160,0,2,2
SPPPG25KU239140,0,2,2
SPPPG25KU284120,0,4,4
SPPPG25KU284140,0,16,16
SPPPG25KU284150,0,16,16
SPPPG25KU284160,0,2,2
SPPPG25KU326120,0,12,12
SPPPG25KU326140,0,32,32
SPPPG25KU326150,0,16,16
SPPPG25KU326160,0,42,42
SPPPG25KU335120,0,16,16
SPPPG25KU335130,0,12,12
SPPPG25KU335140,0,12,12
SPPPG25KU335150,0,2,2
SPPPG25KU335160,0,40,40
SPPPG25KU351120,0,8,8
SPPPG25KU351130,0,2,2
SPPPG25KU351140,0,2,2
SPPPG25KU351150,0,16,16
SPPPG25KU351160,0,22,22
SPPPG25KU359120,0,16,16
SPPPG25KU359130,0,4,4
SPPPG25KU359140,0,12,12
SPPPG25KU359150,0,4,4
SPPPG25KU410120,0,2,2
SPPPG25KU410130,0,14,14
SPPPG25KU410140,0,2,2
SPPPG25KU410150,0,2,2
SPPPG25KU410160,0,2,2
SPPPG25KU431120,0,6,6
SPPPG25KU431130,0,2,2
SPPPG25KU431140,0,2,2
SPPPG25KU431160,0,18,18
SPPPG25KU451110,0,4,4
SPPPG25KU451130,0,10,10
SPPPG25KU451140,0,4,4
SPPPG25KU451150,0,2,2
SPPPG25KU451160,0,4,4
SPPPG25KU519140,0,2,2
SPPPG25KU519160,0,2,2
SPPPG25KU525140,0,10,10
SPPPG25KU525160,0,2,2
SPPPG25KU630150,0,2,2
SPPPG25KU650140,0,2,2
SPPPG25KU710110,0,152,152
SPPPG25KU725100,0,4,4
SPPPG25KU725110,0,8,8
SPPPG25KU725120,0,16,16
SPPPG25KU725130,0,16,16
SPPPG25KU725140,0,12,12
SPPPG25KU725150,0,8,8
SPPPG25KU725160,0,6,6
SPPPG25KU751100,0,6,6
SPPPG25KU751110,0,2,2
SPPPG25KU751130,0,2,2
SPPPG25KU751150,0,4,4
SPPPG25U0110090,0,24,24
SPPPG25U0110095,0,28,28
SPPPG25U0110100,0,18,18
SPPPG25U0110105,0,22,22
SPPPG25U0110110,0,6,6
SPPPG25U0119100,0,2,2
SPPPG25U0119105,0,2,2
SPPPG25U0130100,0,2,2
SPPPG25U0130105,0,2,2
SPPPG25U0140090,0,4,4
SPPPG25U0140095,0,8,8
SPPPG25U0140100,0,2,2
SPPPG25U0140105,0,2,2
SPPPG25U0151105,0,28,28
SPPPG25U0184090,0,6,6
SPPPG25U0184095,0,26,26
SPPPG25U0184100,0,20,20
SPPPG25U0184105,0,8,8
SPPPG25U0184110,0,8,8
SPPPG25U0225090,0,10,10
SPPPG25U0225095,0,132,132
SPPPG25U0225100,0,18,18
SPPPG25U0225105,0,10,10
SPPPG25U0239090,0,2,2
SPPPG25U0239110,0,2,2
SPPPG25U0284090,0,16,16
SPPPG25U0284105,0,6,6
SPPPG25U0284110,0,20,20
SPPPG25U0310105,0,26,26
SPPPG25U0335095,0,36,36
SPPPG25U0335100,0,12,12
SPPPG25U0335105,0,24,24
SPPPG25U0351090,0,30,30
SPPPG25U0351095,0,10,10
SPPPG25U0351110,0,30,30
SPPPG25U0359090,0,30,30
SPPPG25U0399090,0,6,6
SPPPG25U0399095,0,2,2
SPPPG25U0419095,0,6,6
SPPPG25U0419100,0,6,6
SPPPG25U0419105,0,4,4
SPPPG25U0451105,0,12,12
SPPPG25U0476090,0,176,176
SPPPG25U0525090,0,18,18
SPPPG25U0525095,0,26,26
SPPPG25U0525105,0,6,6
SPPPG25U0525110,0,44,44
SPPPG25U0530090,0,4,4
SPPPG25U0530095,0,24,24
SPPPG25U0530100,0,6,6
SPPPG25U0530105,0,4,4
SPPPG25U0530110,0,2,2
SPPPG25U0550095,0,10,10
SPPPG25U0550105,0,4,4
SPPPG25U0575095,0,36,36
SPPPG25U0575100,0,22,22
SPPPG25U0575105,0,70,70
SPPPG25U0575110,0,2,2
