단품코드,단품명,정상가,매출랭킹,온라인랭킹,출고율,온라인비중,누판율,주판율,주간외형매출,inv_반응과,inv_공홈,inv_이랜드몰,inv_무신사,inv_지그재그,inv_네이버,inv_카카오선물하기,inv_amt_공홈,inv_amt_이랜드몰,inv_amt_무신사,inv_amt_지그재그,inv_amt_네이버,inv_amt_카카오선물하기,wh_amt_무신사,wh_amt_지그재그,wh_amt_네이버,wh_무신사,wh_지그재그,wh_네이버,ord_공홈,ord_이랜드몰,ord_무신사,ord_지그재그,ord_네이버,ord_카카오선물하기,daily_공홈,daily_이랜드몰,daily_무신사,daily_지그재그,daily_네이버,daily_카카오선물하기,daily_amt_공홈,daily_amt_이랜드몰,daily_amt_무신사,daily_amt_지그재그,daily_amt_네이버,daily_amt_카카오선물하기,in_qty,cum_qty,wk_qty,_last_date
SPMZG23G02AC095,"여성 와플 후드 집업, (AC)Melange Gray,",24900,7151,7151,0.9945,0.7,0.9448,0.0018,24900,3,0,-1,4,-4,29,0,0,-49900,199600,-199600,1447100,0,199600,-199600,49900,4,-4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24900,0,1086,1026,2,2026-06-24
SPMZG23G5033085,"PROVINCE 후드 집업, (33)",24900,7141,7141,0.9894,0.7,0.8398,0.0059,24900,0,0,0,1,8,4,0,0,0,49900,399200,199600,0,49900,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,713,5,2026-06-24
SPMZG23G5033090,"PROVINCE 후드 집업, (33)",22410,7266,7266,0.9941,0.7,0.9283,0.0044,22410,0,0,0,0,1,4,0,0,0,0,49900,199600,0,0,-49900,49900,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,634,3,2026-06-24
SPMZG23G5033095,"PROVINCE 후드 집업, (33)Oatmeal Me",24900,7100,7100,0.9844,0.7,0.8869,0.0019,24900,0,0,0,1,9,5,0,0,0,49900,449100,249500,0,0,-49900,49900,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,513,455,1,2026-06-24
SPMZG23G5051085,"PROVINCE 후드 집업, (51)Light Blue",24900,7101,7101,0.9747,0.7,0.4453,0.0051,24900,10,5,0,14,16,21,0,249500,0,698600,798400,1047900,0,548900,548900,149700,11,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,988,440,5,2026-06-24
SPMZG23G5051090,"PROVINCE 후드 집업, (51)Light Blue",24900,7142,7142,0.976,0.7,0.5257,0.0036,24900,4,0,1,12,8,32,0,0,49900,598800,399200,1596800,0,299400,-49900,299400,6,-1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,439,3,2026-06-24
SPMZG23G5051095,"PROVINCE 후드 집업, (51)Light Blue",0,9999,9999,0.9849,0.7,0.7294,0.005,0,3,0,2,0,2,12,0,0,99800,0,99800,598800,0,0,-99800,49900,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,434,3,2026-06-24
SPMZG23G5060085,"PROVINCE 후드 집업, (60)Charcoal, ",24900,4451,4451,0.9833,0.7,0.5161,0.0131,74700,16,4,0,59,98,44,0,199600,0,2944100,4890200,2195600,0,1447100,2694600,299400,29,54,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,867,22,2026-06-24
SPMZG23G5060090,"PROVINCE 후드 집업, (60)Charcoal, ",24900,7102,7102,0.9851,0.7,0.6252,0.0037,24900,8,0,0,28,40,45,0,0,0,1397200,1996000,2245500,0,349300,299400,399200,7,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,839,5,2026-06-24
SPMZG23G5060095,"PROVINCE 후드 집업, (60)Charcoal, ",0,8321,8321,0.985,0.7,0.7757,0.004,0,7,0,0,8,31,6,0,0,0,399200,1546900,299400,0,49900,798400,49900,1,16,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,778,4,2026-06-24
SPMZG23G5064085,"PROVINCE 후드 집업, (64)Cream, S",24900,4448,4448,0.9771,0.7,0.5681,0.0043,74700,15,1,0,19,67,55,0,49900,0,948100,3343300,2744500,0,149700,2045900,99800,3,41,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,24900,0,0,0,1880,1068,8,2026-06-24
SPMZG23G5064090,"PROVINCE 후드 집업, (64)Cream, M",0,8449,8449,0.9835,0.7,0.6189,0.0099,-24900,8,0,11,9,32,40,0,0,548900,449100,1596800,1996000,0,399200,1097800,49900,8,22,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,937,15,2026-06-24
SPMZG23G5064095,"PROVINCE 후드 집업, (64)Cream, L",24900,7107,7107,0.9866,0.7,0.6322,0.008,24900,3,7,7,14,45,38,0,349300,349300,698600,2245500,1896200,0,698600,1447100,0,14,29,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,-24900,0,0,0,1123,710,9,2026-06-24
SPMZG23G5085085,"PROVINCE 후드 집업, (85)",24900,5425,5425,0.9965,0.7,0.8887,0.0035,49800,0,0,0,1,9,5,0,0,0,49900,449100,249500,0,0,-49900,99800,0,-1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,566,503,2,2026-06-24
SPMZG23G5085090,"PROVINCE 후드 집업, (85)Brown, M",24900,5411,5411,0.9892,0.7,0.9179,0.0086,49800,1,0,1,1,4,4,0,0,49900,49900,199600,199600,0,0,0,149700,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,463,425,4,2026-06-24
SPMZG23G5085095,"PROVINCE 후드 집업, (85)",0,9999,9999,0.9882,0.7,0.929,0.003,0,0,0,0,1,1,2,0,0,0,49900,49900,99800,0,0,0,49900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,314,1,2026-06-24
SPMZG23G50AA085,"PROVINCE 후드 집, (AA)Light Melan",24900,7125,7125,0.9922,0.7,0.6813,0.0031,24900,1,1,0,51,63,21,0,49900,0,2544900,3143700,1047900,0,1497000,2195600,0,30,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,1304,6,2026-06-24
SPMZG23G50AA090,"PROVINCE 후드 집, (AA)Light Melan",0,9999,9999,0.9947,0.7,0.7737,0.0059,0,3,0,0,30,36,6,0,0,0,1497000,1796400,299400,0,499000,898200,49900,10,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,1176,9,2026-06-24
SPMZG23G50AA095,"PROVINCE 후드 집, (AA)Light Melan",24900,2821,2821,1.0,0.7,0.8004,0.0079,149400,2,0,1,27,41,23,0,0,49900,1347300,2045900,1147700,0,598800,1447100,0,12,29,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,24900,0,0,0,1142,914,9,2026-06-24
SPMZG23G9133999,"(QR) 퍼 트리밍 양기, (33)O",0,9999,9999,1.0,0.7,0.78,-0.02,0,0,1,0,0,0,0,0,59900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,39,-1,2026-06-24
SPMZG23GY049085,"FIVEBORO 피그먼트 후드집업, (49)Khaki,",28903,4008,4008,0.9866,0.7,0.5421,0.0049,86710,6,7,0,11,-2,96,0,419300,0,658900,-119800,5750400,0,179700,-119800,0,3,-2,0,1,0,2,0,0,0,1,0,1,0,0,0,26910,0,29900,0,0,0,819,444,4,2026-06-24
SPMZG23GY049090,"FIVEBORO 피그먼트 후드집업, (49)Khaki,",25415,5320,5320,0.9924,0.7,0.6956,0.0122,50830,3,5,1,2,-1,38,0,299500,59900,119800,-59900,2276200,0,59900,-59900,0,1,-1,0,3,0,-1,0,0,0,2,0,0,0,0,0,53820,0,0,0,0,0,657,457,8,2026-06-24
SPMZG23GY049095,"FIVEBORO 피그먼트 후드집업, (49)Khaki,",26910,5197,5197,0.9919,0.7,0.7368,0.004,53820,1,9,0,0,0,27,0,539100,0,0,0,1617300,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,53820,0,0,0,0,0,494,364,2,2026-06-24
SPMZG23GY060085,"FIVEBORO 피그먼트 후드집업, (60)Charco",0,9999,9999,1.0,0.7,0.7151,0.0048,0,3,10,0,1,0,105,0,599000,0,59900,0,6289500,0,59900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,738,5,2026-06-24
SPMZG23GY060090,"FIVEBORO 피그먼트 후드집업, (60)Charco",29900,6791,6791,1.0,0.7,0.8603,0.0012,29900,0,0,0,0,-2,47,0,0,0,0,-119800,2815300,0,0,-119800,0,0,-2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,29900,0,802,690,1,2026-06-24
SPMZG23GY060095,"FIVEBORO 피그먼트 후드집업, (60)Charco",26910,5198,5198,0.9936,0.7,0.9014,0.0064,53820,1,5,0,1,-5,7,0,299500,0,59900,-299500,419300,0,59900,-299500,0,1,-5,0,2,0,0,0,0,0,2,0,0,0,0,0,53820,0,0,0,0,0,629,567,4,2026-06-24
SPMZG23KU119110,[키즈] [프렌치테리] 쿠디 후드 집,0,9999,9999,1.0,0.7,0.1688,0.0,0,0,8,5,2,0,24,0,319200,199500,79800,0,957600,0,0,0,957600,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,39,0,2026-06-24
SPMZG23KU119120,"[키즈] [프렌치테리] 쿠디 후드 집업, (19)Bla",0,9999,9999,0.9929,0.7,0.2862,0.0,0,1,6,4,9,0,39,0,239400,159600,359100,0,1556100,0,0,0,1556100,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,81,0,2026-06-24
SPMZG23KU119130,"[키즈] [프렌치테리] 쿠디 후드 집업, (19)Bla",29900,6689,6689,0.9924,0.7,0.3737,0.0025,29900,32,9,2,17,0,33,0,359100,79800,678300,0,1316700,0,0,0,1316700,0,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,396,148,1,2026-06-24
SPMZG23KU119140,"[키즈] [프렌치테리] 쿠디 후드 집업, (19)Bla",710,8239,8239,0.9422,0.7,0.3562,0.003,710,6,9,5,0,0,10,0,359100,199500,0,0,399000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,234,2,2026-06-24
SPMZG23KU119150,"[키즈] [프렌치테리] 쿠디 후드 집업, (19)Bla",19900,6056,6056,0.9936,0.7,0.5261,0.0038,39800,1,3,6,0,0,3,0,119700,239400,0,0,119700,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,19900,0,785,413,3,2026-06-24
SPMZG23KU119160,"[키즈] [프렌치테리] 쿠디 후드 집업, (19)Bla",14016,5698,5698,0.9935,0.7,0.5571,0.0039,42050,5,10,3,0,0,0,0,399000,119700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,770,429,3,2026-06-24
SPMZG23KU164110,"[키즈] [프렌치테리] 쿠디 후드 집업, (64)Cre",0,9999,9999,0.9871,0.7,0.2903,0.0,0,0,6,5,2,0,26,0,239400,199500,79800,0,1037400,0,0,0,1037400,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,45,0,2026-06-24
SPMZG23KU164120,[키즈] [프렌치테리] 쿠디 후드 집,0,9999,9999,0.9788,0.7,0.4339,0.0,0,0,3,5,0,0,10,0,119700,199500,0,0,399000,0,0,0,399000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,82,0,2026-06-24
SPMZG23KU164130,[키즈] [프렌치테리] 쿠디 후드 집,0,9999,9999,0.9958,0.7,0.5508,-0.0042,0,0,5,2,2,0,9,0,199500,79800,79800,0,359100,0,0,0,159600,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,130,-1,2026-06-24
SPMZG23KU164140,"[키즈] [프렌치테리] 쿠디 후드 집업, (64)Cre",19900,6057,6057,0.9911,0.7,0.571,0.0059,39800,1,10,2,2,0,4,0,399000,79800,79800,0,159600,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,19900,0,338,193,2,2026-06-24
SPMZG23KU164150,[키즈] [프렌치테리] 쿠디 후드 집,0,9999,9999,0.9936,0.7,0.5449,0.0,0,0,4,2,0,0,2,0,159600,79800,0,0,79800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,170,0,2026-06-24
SPMZG23KU164160,[키즈] [프렌치테리] 쿠디 후드 집,0,9999,9999,1.0,0.7,0.4682,0.0,0,0,7,5,9,0,0,0,279300,199500,359100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,140,0,2026-06-24
SPMZG23KU199110,"[키즈] [프렌치테리] 쿠디 후드 집업, (99)Mix",0,9999,9999,0.9905,0.7,0.419,0.0,0,2,5,2,2,0,18,0,199500,79800,79800,0,718200,0,0,0,718200,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,88,0,2026-06-24
SPMZG23KU199120,"[키즈] [프렌치테리] 쿠디 후드 집업, (99)Mix",0,9999,9999,0.9967,0.7,0.43,0.0,0,1,4,2,1,0,17,0,159600,79800,39900,0,678300,0,0,0,678300,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,129,0,2026-06-24
SPMZG23KU199130,"[키즈] [프렌치테리] 쿠디 후드 집업, (99)Mix",0,9999,9999,0.9862,0.7,0.4124,0.0,0,0,6,4,3,0,23,0,239400,159600,119700,0,917700,0,0,0,917700,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,179,0,2026-06-24
SPMZG23KU199140,"[키즈] [프렌치테리] 쿠디 후드 집업, (99)Mix",0,9999,9999,1.0,0.7,0.6758,0.0059,0,2,0,0,2,0,21,0,0,0,79800,0,837900,0,0,0,837900,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,346,3,2026-06-24
SPMZG23KU199150,"[키즈] [프렌치테리] 쿠디 후드 집업, (99)Mix",19900,7430,7430,0.9908,0.7,0.7597,0.0055,19900,5,0,0,3,0,0,0,0,0,119700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,541,411,3,2026-06-24
SPMZG23KU199160,"[키즈] [프렌치테리] 쿠디 후드 집업, (99)Mix",0,9999,9999,0.9905,0.7,0.7214,0.0038,0,3,0,0,3,0,0,0,0,0,119700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,378,2,2026-06-24
SPMZG23KU1AA110,"[키즈] [프렌치테리, (AA)Light Melange",0,9999,9999,0.9881,0.7,0.4881,0.0,0,2,6,1,12,0,12,0,239400,39900,478800,0,478800,0,0,0,478800,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,123,0,2026-06-24
SPMZG23KU1AA120,"[키즈] [프렌치테리, (AA)Light Melange",17910,7809,7809,0.992,0.7,0.5389,0.0027,17910,2,6,4,21,0,2,0,239400,159600,837900,0,79800,0,0,0,79800,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,17910,0,0,0,0,0,373,201,1,2026-06-24
SPMZG23KU1AA130,"[키즈] [프렌치테리, (AA)Light Melange",0,9999,9999,0.998,0.7,0.6614,0.0059,0,0,8,2,12,0,9,0,319200,79800,478800,0,359100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,334,3,2026-06-24
SPMZG23KU1AA140,"[키즈] [프렌치테리, (AA)Lig",19900,6069,6069,0.9987,0.7,0.7925,0.0067,39800,0,7,0,8,0,1,0,279300,0,319200,0,39900,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,19900,0,742,588,5,2026-06-24
SPMZG23KU1AA150,"[키즈] [프렌치테리, (AA)Light Melange",0,9999,9999,0.9932,0.7,0.7984,0.0023,0,3,0,0,18,0,5,0,0,0,718200,0,199500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,705,2,2026-06-24
SPMZG23KU1AA160,"[키즈] [프렌치테리, (AA)Light Melange",0,9999,9999,0.9928,0.7,0.812,0.0084,0,3,0,0,19,0,0,0,0,0,758100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,674,7,2026-06-24
SPMZG23U0199090,"(QR) [톰과제리] 후드 집업, S, (99)Mix",0,9999,9999,0.8448,0.7,0.2414,0.0,0,9,29,0,3,0,0,0,2027100,0,209700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,14,0,2026-06-24
SPMZG23U0199095,"(QR) [톰과제리] 후드 집업, M, (99)Mix",0,9999,9999,0.6778,0.7,0.2,0.0,0,28,27,0,10,0,0,0,1887300,0,699000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,18,0,2026-06-24
SPMZG23U0199100,"(QR) [톰과제리] 후드 집업, L, (99)Mix",0,9999,9999,0.7222,0.7,0.2222,0.0,0,25,34,0,6,0,0,0,2376600,0,419400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,20,0,2026-06-24
SPMZG23U0199105,"(QR) [톰과제리] 후드 집업, XL, (99)Mix",0,9999,9999,0.8136,0.7,0.3898,0.0,0,11,16,0,5,0,0,0,1118400,0,349500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,23,0,2026-06-24
SPMZG24G0519085,"[소프트코튼] 래글런 후드 집업, (19)Black, ",0,9999,9999,0.9891,0.7,0.4934,0.0163,0,11,0,0,13,14,25,0,0,0,518700,558600,997500,0,399000,199500,997500,10,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,636,21,2026-06-24
SPMZG24G0519090,"[소프트코튼] 래글런 후드 집업, (19)Black, ",21900,3490,3490,0.9937,0.7,0.6265,0.0235,109500,4,1,0,15,-4,26,0,39900,0,598500,-159600,1037400,0,239400,-199500,1037400,6,-5,26,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,19900,0,0,1277,800,30,2026-06-24
SPMZG24G0519095,"[소프트코튼] 래글런 후드 집업, (19)Black, ",22311,2710,2710,0.9822,0.7,0.6847,0.0206,156180,13,6,0,19,0,16,0,239400,0,758100,0,638400,0,518700,0,638400,13,0,16,2,0,2,1,2,0,2,0,0,1,0,0,36680,0,0,19900,0,0,1408,964,29,2026-06-24
SPMZG24G0526085,"[소프트코튼] 래글런 후드 집업, (26)Light P",21566,1812,1812,0.9957,0.7,0.6748,0.0298,258800,2,0,0,2,-5,14,0,0,0,79800,-199500,558600,0,39900,-199500,558600,1,-5,14,1,0,7,2,2,0,0,0,2,0,0,0,0,0,39800,0,0,0,941,635,28,2026-06-24
SPMZG24G0526090,"[소프트코튼] 래글런 후드 집업, (26)Light P",29900,3931,3931,0.9932,0.7,0.7517,0.0163,89700,4,0,0,1,-2,2,0,0,0,39900,-79800,79800,0,79800,-79800,79800,2,-2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,737,554,12,2026-06-24
SPMZG24G0526095,"[소프트코튼] 래글런 후드 집업, (26)Light P",0,9999,9999,0.984,0.7,0.79,0.0071,0,8,0,0,1,-2,2,0,0,0,39900,-79800,79800,0,39900,-79800,39900,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,444,4,2026-06-24
SPMZG24G0564085,"[소프트코튼] 래글런 후드 집업, (64)Cream, ",19900,3031,3031,0.9968,0.7,0.5085,0.0254,139300,2,10,0,10,13,20,0,399000,0,399000,518700,798000,0,199500,159600,798000,5,4,20,0,0,5,2,0,0,0,0,1,0,0,0,0,0,19900,0,0,0,944,480,24,2026-06-24
SPMZG24G0564090,"[소프트코튼] 래글런 후드 집업, (64)Cream, ",22757,2692,2692,0.9909,0.7,0.6055,0.0299,159300,5,1,1,1,-2,14,0,39900,39900,39900,-79800,558600,0,39900,-79800,558600,1,-2,14,0,0,5,0,2,0,0,0,1,0,0,0,0,0,19900,0,0,0,768,465,23,2026-06-24
SPMZG24G0564095,"[소프트코튼] 래글런 후드 집업, (64)Cream, ",22400,2498,2498,0.988,0.7,0.5946,0.0225,179200,4,2,0,9,3,19,0,79800,0,359100,119700,758100,0,159600,-79800,758100,4,-2,19,0,0,7,0,1,0,0,0,1,0,0,0,0,0,19900,0,0,0,666,396,15,2026-06-24
SPMZG24G05AC085,"[소프트코튼] 래글런 후드 집업, (AC)Melange",18236,5152,5152,0.9939,0.7,0.5817,0.0198,54710,6,0,0,25,36,17,0,0,0,997500,1436400,678300,0,837900,798000,678300,21,20,17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,1143,39,2026-06-24
SPMZG24G05AC090,"[소프트코튼] 래글런 후드 집업, (AC)Melange",22005,1172,1172,0.9947,0.7,0.7021,0.019,418100,9,1,0,14,10,16,0,39900,0,558600,399000,638400,0,79800,-199500,638400,2,-5,16,0,0,10,9,0,0,0,0,3,1,0,0,0,0,59700,19900,0,0,1890,1327,36,2026-06-24
SPMZG24G05AC095,"[소프트코튼] 래글런 후드 집업, (AC)Melange",22400,2499,2499,0.991,0.7,0.7972,0.0236,179200,4,1,0,20,18,7,0,39900,0,798000,718200,279300,0,558600,79800,279300,14,2,7,0,0,5,1,2,0,0,0,0,1,0,0,0,0,0,19900,0,0,1440,1148,34,2026-06-24
SPMZG24KG133120,"[키즈] 와플 크롭 후드, (33)Oatmeal Mel",0,9999,9999,1.0,0.7,0.2746,0.0,0,0,8,10,3,0,19,0,319200,399000,119700,0,758100,0,0,0,758100,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,81,0,2026-06-24
SPMZG24KG133130,"[키즈] 와플 크롭 후드, (33)O",18905,6163,6163,0.9972,0.7,0.5892,0.0085,37810,0,6,5,6,0,2,0,239400,199500,239400,0,79800,0,0,0,79800,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,208,3,2026-06-24
SPMZG24KG133140,"[키즈] 와플 크롭 후드, (33)O",0,9999,9999,0.998,0.7,0.7367,0.0,0,0,0,5,6,0,6,0,0,199500,239400,0,239400,0,0,0,239400,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,375,0,2026-06-24
SPMZG24KG133150,"[키즈] 와플 크롭 후드, (33)Oatmeal Mel",19900,7458,7458,0.9934,0.7,0.6098,0.0049,19900,4,19,14,8,0,20,0,758100,558600,319200,0,798000,0,0,0,798000,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,372,3,2026-06-24
SPMZG24KG133160,"[키즈] 와플 크롭 후드, (33)Oatmeal Mel",0,9999,9999,0.9912,0.7,0.4587,0.0035,0,5,6,23,7,0,37,0,239400,917700,279300,0,1476300,0,0,0,1476300,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,261,2,2026-06-24
SPMZG24KG150120,"[키즈] 와플 크롭 후드 집업, (50)Blue, 12",0,9999,9999,0.9958,0.7,0.3122,0.0,0,0,0,4,4,0,6,0,0,159600,159600,0,239400,0,0,0,239400,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,74,0,2026-06-24
SPMZG24KG150130,"[키즈] 와플 크롭 후드 집업, (50)Blue, 13",0,9999,9999,0.9973,0.7,0.5734,0.0,0,0,5,2,2,0,3,0,199500,79800,79800,0,119700,0,0,0,119700,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,211,0,2026-06-24
SPMZG24KG150140,"[키즈] 와플 크롭 후드 집업, (5",0,9999,9999,0.9932,0.7,0.6136,0.0023,0,0,0,5,3,0,4,0,0,199500,119700,0,159600,0,0,0,159600,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,270,1,2026-06-24
SPMZG24KG150150,"[키즈] 와플 크롭 후드 집업, (50)Blue, 15",29900,6690,6690,0.9977,0.7,0.5446,0.0023,29900,0,0,6,6,0,7,0,0,239400,239400,0,279300,0,0,0,279300,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,426,232,1,2026-06-24
SPMZG24KG150160,"[키즈] 와플 크롭 후드 집업, (5",29900,6691,6691,1.0,0.7,0.3562,0.0055,29900,0,0,4,3,0,17,0,0,159600,119700,0,678300,0,0,0,678300,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,365,130,2,2026-06-24
SPMZG24KG164120,"[키즈] 와플 크롭 후드 집업, (64)Cream, 1",0,9999,9999,0.988,0.7,0.3227,0.0,0,3,10,4,3,0,23,0,399000,159600,119700,0,917700,0,0,0,917700,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,81,0,2026-06-24
SPMZG24KG164130,"[키즈] 와플 크롭 후드 집업, (64)Cream, 1",29900,6739,6739,0.9863,0.7,0.4261,0.0034,29900,4,2,4,2,0,25,0,79800,159600,79800,0,997500,0,0,0,997500,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,124,1,2026-06-24
SPMZG24KG164140,"[키즈] 와플 크롭 후드 집업, (64)Cream, 1",29900,6692,6692,0.9917,0.7,0.3064,0.0041,29900,4,28,24,4,0,22,0,1117200,957600,159600,0,877800,0,0,0,877800,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,483,148,2,2026-06-24
SPMZG24KG164150,"[키즈] 와플 크롭 후드 집업, (64)Cream, 1",0,9999,9999,0.9938,0.7,0.1854,0.0,0,0,61,53,4,0,22,0,2433900,2114700,159600,0,877800,0,0,0,877800,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,89,0,2026-06-24
SPMZG24KG164160,"[키즈] 와플 크롭 후드 집업, (64)Cream, 1",0,9999,9999,0.9761,0.7,0.1029,0.0,0,10,64,56,3,0,25,0,2553600,2234400,119700,0,997500,0,0,0,997500,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,43,0,2026-06-24
SPMZG25C0219090,"와플 후드 집업, S, (19)Black",23622,3321,3321,0.9988,0.7,0.6626,0.016,118110,1,4,0,35,-1,24,0,199600,0,1746500,-49900,1197600,0,698600,-49900,1197600,14,-1,24,3,0,2,0,0,0,2,0,0,0,0,0,45900,0,0,0,0,0,815,540,13,2026-06-24
SPMZG25C0219095,"와플 후드 집업, M, (19)Black",24900,2822,2822,1.0,0.7,0.7509,0.0332,149400,0,0,0,1,-3,17,0,0,0,49900,-149700,848300,0,99800,-149700,848300,2,-3,17,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,843,633,28,2026-06-24
SPMZG25C0219100,"와플 후드 집업, L, (19)Black",24900,7103,7103,0.996,0.7,0.8492,0.0066,24900,0,0,0,0,-2,1,0,0,0,0,-99800,49900,0,-49900,-149700,49900,-1,-3,1,0,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,756,642,5,2026-06-24
