단품코드,단품명,정상가,매출랭킹,온라인랭킹,출고율,온라인비중,누판율,주판율,주간외형매출,inv_반응과,inv_공홈,inv_이랜드몰,inv_무신사,inv_지그재그,inv_네이버,inv_카카오선물하기,wh_무신사,wh_지그재그,wh_네이버,ord_공홈,ord_이랜드몰,ord_무신사,ord_지그재그,ord_네이버,ord_카카오선물하기
SPRPG24KU119150,"[키즈][COOL] 링거 반팔티, (19)Black, ",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
SPRPG24KU119160,,17920,7704,7704,0.92,0.7,0.5,0.15,17920,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0
SPRPG24KU126110,"[키즈][COOL] 링거 반팔티, (26)Light P",0,9999,9999,0.92,0.7,0.5,0.15,0,5,12,1,3,0,50,0,0,0,0,0,0,0,0,0,0
SPRPG24KU126120,"[키즈][COOL] 링거 반팔티, (26)Light P",17920,4665,4665,0.92,0.7,0.5,0.15,71680,0,8,20,0,0,11,0,0,0,0,0,0,0,0,4,0
SPRPG24KU126130,"[키즈][COOL] 링거 반팔티, (26)Light P",17920,7705,7705,0.92,0.7,0.5,0.15,17920,1,7,0,0,0,2,0,0,0,0,0,0,0,0,1,0
SPRPG24KU126140,"[키즈][COOL] 링거 반팔티, (26)Light P",17920,5237,5237,0.92,0.7,0.5,0.15,53760,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,3,0
SPRPG24KU126150,,13058,3905,3905,0.92,0.7,0.5,0.15,91410,0,2,0,0,0,0,0,0,0,0,6,0,0,0,1,0
SPRPG24KU126160,,17122,2548,2548,0.92,0.7,0.5,0.15,171220,0,5,0,3,0,1,0,0,0,0,2,0,0,0,8,0
SPRPG24KU151110,,17920,7706,7706,0.92,0.7,0.5,0.15,17920,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0
SPRPG24KU151120,,17920,6458,6458,0.92,0.7,0.5,0.15,35840,0,0,0,0,0,32,0,0,0,0,0,0,0,0,2,0
SPRPG24KU151130,,17920,3969,3969,0.92,0.7,0.5,0.15,89600,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0
SPRPG24KU151140,"[키즈][COOL] 링거 반팔티, (51)Light B",18316,2433,2433,0.92,0.7,0.5,0.15,183160,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0
SPRPG24KU151150,"[키즈][COOL] 링거 반팔티, (51)Light B",17920,4666,4666,0.92,0.7,0.5,0.15,71680,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0
SPRPG24KU151160,"[키즈][COOL] 링거 반팔티, (51)Light B",17920,6459,6459,0.92,0.7,0.5,0.15,35840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SPRPG24KU185110,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,2,3,0,13,0,0,0,0,0,0,0,0,0,0
SPRPG24KU185120,,18576,5142,5142,0.92,0.7,0.5,0.15,55730,0,12,11,1,0,15,0,0,0,0,1,0,1,0,1,0
SPRPG24KU185130,,17920,7707,7707,0.92,0.7,0.5,0.15,17920,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0
SPRPG24KU185140,,17718,3990,3990,0.92,0.7,0.5,0.15,88590,0,11,19,2,0,0,0,0,0,0,1,0,0,0,4,0
SPRPG24KU185150,"[키즈][COOL] 링거 반팔티, (85)Brown, ",19900,7332,7332,0.92,0.7,0.5,0.15,19900,0,13,7,0,0,2,0,0,0,0,0,1,0,0,0,0
SPRPG24KU185160,,17920,4667,4667,0.92,0.7,0.5,0.15,71680,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0
SPRPG24KU210110,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,5,5,4,0,25,0,0,0,0,0,0,0,0,0,0
SPRPG24KU210120,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,3,2,4,0,25,0,0,0,0,0,0,0,0,0,0
SPRPG24KU210130,"[키즈] EAST BOSTON 오버핏 반팔티, (10)",17916,5246,5246,0.92,0.7,0.5,0.15,53750,8,1,0,4,0,11,0,0,0,0,1,0,0,0,2,0
SPRPG24KU210140,"[키즈] EAST BOSTON 오버핏 반팔티, (10)",18910,4410,4410,0.92,0.7,0.5,0.15,75640,6,0,0,8,0,1,0,0,0,0,0,1,0,0,3,0
SPRPG24KU210150,,17910,7778,7778,0.92,0.7,0.5,0.15,17910,0,7,10,11,0,0,0,0,0,0,1,0,0,0,0,0
SPRPG24KU210160,"[키즈] EAST BOSTON 오버핏 반팔티, (10)",17920,7708,7708,0.92,0.7,0.5,0.15,17920,9,3,6,10,0,2,0,0,0,0,0,0,0,0,1,0
SPRPG24KU229110,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,4,6,4,0,30,0,0,0,0,0,0,0,0,0,0
SPRPG24KU229120,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,10,11,6,0,20,0,0,0,0,0,0,0,0,0,0
SPRPG24KU229130,"[키즈] EAST BOSTON 오버핏, (29)Burg",17920,7709,7709,0.92,0.7,0.5,0.15,17920,3,8,9,5,0,21,0,0,0,0,0,0,0,0,1,0
SPRPG24KU229140,"[키즈] EAST BOSTON 오버핏, (29)Burg",19240,5055,5055,0.92,0.7,0.5,0.15,57720,6,8,15,11,0,27,0,0,0,0,0,0,0,0,3,0
SPRPG24KU229150,"[키즈] EAST BOSTON 오버핏, (29)Burg",19240,5052,5052,0.92,0.7,0.5,0.15,57720,5,1,3,7,0,10,0,0,0,0,0,2,0,0,1,0
SPRPG24KU229160,"[키즈] EAST BOSTON 오버핏, (29)Burg",0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG24KU259110,"[키즈] EAST BOSTON 오버핏 반팔티, (59)",0,9999,9999,0.92,0.7,0.5,0.15,0,1,5,6,4,0,28,0,0,0,0,0,0,0,0,0,0
SPRPG24KU259120,"[키즈] EAST BOSTON 오버핏 반팔티, (59)",0,9999,9999,0.92,0.7,0.5,0.15,0,9,3,6,4,0,27,0,0,0,0,0,0,0,0,0,0
SPRPG24KU259130,"[키즈] EAST BOSTON 오버핏 반팔티, (59)",0,9999,9999,0.92,0.7,0.5,0.15,0,19,4,6,4,0,14,0,0,0,0,0,0,0,0,0,0
SPRPG24KU259140,"[키즈] EAST BOSTON 오버핏 반팔티, (59)",17920,7710,7710,0.92,0.7,0.5,0.15,17920,10,9,10,8,0,18,0,0,0,0,0,0,0,0,1,0
SPRPG24KU259150,"[키즈] EAST BOSTON 오버핏 반팔티, (59)",0,9999,9999,0.92,0.7,0.5,0.15,0,9,5,14,11,0,11,0,0,0,0,0,0,0,0,0,0
SPRPG24KU259160,"[키즈] EAST BOSTON 오버핏 반팔티, (59)",15927,4864,4864,0.92,0.7,0.5,0.15,63710,10,8,14,11,0,26,0,0,0,0,1,0,0,0,3,0
SPRPG24KU329110,"[키즈][COOL] 래글런 반팔티, (29)Burgun",0,9999,9999,0.92,0.7,0.5,0.15,0,0,4,4,1,0,26,0,0,0,0,0,0,0,0,0,0
SPRPG24KU329120,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,9,8,2,0,33,0,0,0,0,0,0,0,0,0,0
SPRPG24KU329130,"[키즈][COOL] 래글런 반팔티, (29)Burgun",19900,6023,6023,0.92,0.7,0.5,0.15,39800,9,9,7,2,0,39,0,0,0,0,0,1,1,0,0,0
SPRPG24KU329140,,16120,7896,7896,0.92,0.7,0.5,0.15,16120,0,5,4,2,0,31,0,0,0,0,1,0,0,0,0,0
SPRPG24KU329150,,17920,6460,6460,0.92,0.7,0.5,0.15,35840,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,0
SPRPG24KU329160,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SPRPG24KU359110,,19900,7388,7388,0.92,0.7,0.5,0.15,19900,0,1,9,0,0,26,0,0,0,0,0,0,1,0,0,0
SPRPG24KU359120,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,8,6,3,0,48,0,0,0,0,0,0,0,0,0,0
SPRPG24KU359130,"[키즈][COOL] 래글런 반팔티, (59)Navy, ",17920,7711,7711,0.92,0.7,0.5,0.15,17920,9,6,5,3,0,53,0,0,0,0,0,0,0,0,1,0
SPRPG24KU359140,,19900,7333,7333,0.92,0.7,0.5,0.15,19900,0,2,2,3,0,38,0,0,0,0,0,1,0,0,0,0
SPRPG24KU359150,"[키즈][COOL] 래글런 반팔티, (59)Navy, ",610,8251,8251,0.92,0.7,0.5,0.15,610,4,9,9,3,0,22,0,0,0,0,1,0,0,0,0,0
SPRPG24KU359160,,19900,7389,7389,0.92,0.7,0.5,0.15,19900,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SPRPG25C5010090,"(우디) 헤리티지 반팔티, S, (10)White",18158,2852,2852,0.92,0.7,0.5,0.15,145270,3,10,0,53,-1,0,0,0,0,0,0,0,7,1,0,0
SPRPG25C5010095,"(우디) 헤리티지 반팔티, M, (10)White",18027,1576,1576,0.92,0.7,0.5,0.15,306460,0,8,0,22,0,0,0,0,0,0,0,0,16,1,0,0
SPRPG25C5010100,"(우디) 헤리티지 반팔티, L, (10)White",17826,1377,1377,0.92,0.7,0.5,0.15,356531,9,19,0,110,0,0,0,0,0,0,0,1,20,-1,0,0
SPRPG25C5010105,"(우디) 헤리티지 반팔티, XL, (10)White",17910,2627,2627,0.92,0.7,0.5,0.15,161190,3,2,1,118,0,0,0,0,0,0,0,0,9,0,0,0
SPRPG25C5010110,"(우디) 헤리티지 반팔티, XXL, (10)White",18109,2446,2446,0.92,0.7,0.5,0.15,181090,3,6,0,68,0,0,0,0,0,0,0,0,9,1,0,0
SPRPG25C5050090,"(우디) 헤리티지 반팔티, S, (50)Blue",0,9999,9999,0.92,0.7,0.5,0.15,0,3,29,0,21,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C5050095,"(우디) 헤리티지 반팔티, M, (50)Blue",0,9999,9999,0.92,0.7,0.5,0.15,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C5050100,"(우디) 헤리티지 반팔티, L, (50)Blue",17910,6475,6475,0.92,0.7,0.5,0.15,35820,1,3,0,8,0,0,0,0,0,0,0,0,2,0,0,0
SPRPG25C5050105,"(우디) 헤리티지 반팔티, XL, (50)Blue",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C5050110,"(우디) 헤리티지 반팔티, XXL, (50)Blue",0,9999,9999,0.92,0.7,0.5,0.15,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C5059090,"(우디) 헤리티지 반팔티, S, (59)Navy",18241,2138,2138,0.92,0.7,0.5,0.15,218900,4,2,0,23,0,0,0,0,0,0,0,0,10,2,0,0
SPRPG25C5059095,"(우디) 헤리티지 반팔티, M, (59)Navy",19319,5048,5048,0.92,0.7,0.5,0.15,57959,4,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
SPRPG25C5059100,"(우디) 헤리티지 반팔티, L, (59)Navy",19278,3382,3382,0.92,0.7,0.5,0.15,115669,4,0,0,1,-1,0,0,0,0,0,0,1,1,4,0,0
SPRPG25C5059105,"(우디) 헤리티지 반팔티, XL, (59)Navy",19502,3775,3775,0.92,0.7,0.5,0.15,97510,3,0,0,1,-1,0,0,0,0,0,0,0,1,3,1,0
SPRPG25C5059110,"(우디) 헤리티지 반팔티, XXL, (59)Navy",18131,2607,2607,0.92,0.7,0.5,0.15,163180,3,0,0,2,0,0,0,0,0,0,0,0,8,1,0,0
SPRPG25C5062090,"(우디) 헤리티지 반팔티, S, (62)Hunter",17910,7731,7731,0.92,0.7,0.5,0.15,17910,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SPRPG25C5062095,"(우디) 헤리티지 반팔티, M, (62)Hunter",19900,7555,7555,0.92,0.7,0.5,0.15,19900,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SPRPG25C5062100,"(우디) 헤리티지 반팔티, L, (62)Hunter",18308,3899,3899,0.92,0.7,0.5,0.15,91540,1,3,0,20,-1,0,0,0,0,0,1,0,3,1,0,0
SPRPG25C5062105,"(우디) 헤리티지 반팔티, XL, (62)Hunter",19900,7556,7556,0.92,0.7,0.5,0.15,19900,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SPRPG25C5062110,"(우디) 헤리티지 반팔티, XXL, (62)Hunter",17910,4678,4678,0.92,0.7,0.5,0.15,71640,4,8,0,4,0,0,0,0,0,0,0,0,4,0,0,0
SPRPG25C50AA090,"(우디) 헤리티지 반팔티, S, (AA)Light Me",17910,7732,7732,0.92,0.7,0.5,0.15,17910,9,8,0,2,0,0,0,0,0,0,0,0,1,0,0,0
SPRPG25C50AA095,"(우디) 헤리티지 반팔티, M, (AA)Light Me",17410,6533,6533,0.92,0.7,0.5,0.15,34820,6,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0
SPRPG25C50AA100,"(우디) 헤리티지 반팔티, L, (AA)Light Me",19236,5066,5066,0.92,0.7,0.5,0.15,57710,3,9,0,0,0,0,0,0,0,0,1,0,0,2,0,0
SPRPG25C50AA105,"(우디) 헤리티지 반팔, XL, (AA)Light Me",19402,4329,4329,0.92,0.7,0.5,0.15,77610,4,5,0,0,0,0,0,0,0,0,1,0,0,3,0,0
SPRPG25C50AA110,"(우디) 헤리티지 반, XXL, (AA)Light Me",0,9999,9999,0.92,0.7,0.5,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C5110090,"(우디) 소프트코튼 반팔티, S, (10)White",23680,2588,2588,0.92,0.7,0.5,0.15,165760,6,5,2,36,-2,1,0,0,0,0,2,0,1,1,3,0
SPRPG25C5110095,"(우디) 소프트코튼 반팔티, M, (10)White",23310,3860,3860,0.92,0.7,0.5,0.15,93240,31,0,0,51,-3,6,0,0,0,0,0,0,2,0,2,0
SPRPG25C5110100,"(우디) 소프트코튼 반팔티, L, (10)White",23273,2975,2975,0.92,0.7,0.5,0.15,139642,23,1,0,39,-2,4,0,0,0,0,2,1,3,0,0,0
SPRPG25C5110105,"(우디) 소프트코튼 반팔티, XL, (10)White",23828,3305,3305,0.92,0.7,0.5,0.15,119140,23,0,1,37,-1,8,0,0,0,0,0,0,1,0,4,0
SPRPG25C5110110,"(우디) 소프트코튼 반팔티, XXL, (10)White",23310,5582,5582,0.92,0.7,0.5,0.15,46620,15,3,1,21,0,0,0,0,0,0,0,0,1,0,1,0
SPRPG25C5116090,"(우디) 소프트코튼 반팔티, S, (16)Light G",24864,3178,3178,0.92,0.7,0.5,0.15,124320,5,0,0,49,-1,23,0,0,0,0,0,0,1,3,1,0
SPRPG25C5116095,"(우디) 소프트코튼 반팔티, M, (16)Light G",23957,3808,3808,0.92,0.7,0.5,0.15,95830,25,0,0,95,-4,15,0,0,0,0,0,0,0,1,3,0
SPRPG25C5116100,"(우디) 소프트코튼 반팔티, L, (16)Light G",23828,3306,3306,0.92,0.7,0.5,0.15,119140,17,0,0,91,-4,5,0,0,0,0,0,0,2,0,3,0
SPRPG25C5116105,"(우디) 소프트코튼 반팔티, XL, (16)Light ",27970,6849,6849,0.92,0.7,0.5,0.15,27970,16,0,0,71,0,11,0,0,0,0,0,0,1,0,0,0
SPRPG25C5116110,"(우디) 소프트코튼 반팔티, XXL, (16)Light",21673,4844,4844,0.92,0.7,0.5,0.15,65020,9,6,1,53,0,7,0,0,0,0,1,0,0,0,2,0
SPRPG25C5119090,"(우디) 소프트코튼 반팔티, S, (19)Black",23828,3307,3307,0.92,0.7,0.5,0.15,119140,9,6,0,16,0,22,0,0,0,0,3,0,1,0,1,0
SPRPG25C5119095,"(우디) 소프트코튼 반팔티, M, (19)Black",23864,2579,2579,0.92,0.7,0.5,0.15,167050,29,6,0,39,0,13,0,0,0,0,3,0,1,2,1,0
SPRPG25C5119100,"(우디) 소프트코튼 반팔티, L, (19)Black",23093,2991,2991,0.92,0.7,0.5,0.15,138560,18,23,0,31,-4,23,0,0,0,0,2,0,1,0,3,0
SPRPG25C5119105,"(우디) 소프트코튼 반팔티, XL, (19)Black",23828,3308,3308,0.92,0.7,0.5,0.15,119140,16,15,0,23,-1,23,0,0,0,0,1,0,1,0,3,0
SPRPG25C5119110,"(우디) 소프트코튼 반팔티, XXL, (19)Black",22907,2233,2233,0.92,0.7,0.5,0.15,206170,17,16,0,15,0,15,0,0,0,0,2,0,2,0,5,0
SPRPG25C5150090,"(우디) 소프트코튼 반팔티, S, (50)Blue",0,9999,9999,0.92,0.7,0.5,0.15,0,34,20,0,54,0,20,0,0,0,0,0,0,0,0,0,0
SPRPG25C5150095,"(우디) 소프트코튼 반팔티, M, (50)Blue",0,8422,8422,0.92,0.7,0.5,0.15,-25900,61,10,0,104,0,15,0,0,0,0,0,0,0,0,-1,0
SPRPG25C5150100,"(우디) 소프트코튼 반팔티, L, (50)Blue",20855,5729,5729,0.92,0.7,0.5,0.15,41710,55,13,1,104,0,23,0,0,0,0,3,0,0,0,-1,0
SPRPG25C5150105,"(우디) 소프트코튼 반팔티, XL, (50)Blue",23310,5583,5583,0.92,0.7,0.5,0.15,46620,42,0,0,80,0,17,0,0,0,0,0,0,1,0,1,0
SPRPG25C5150110,"(우디) 소프트코튼 반팔티, XXL, (50)Blue",0,9999,9999,0.92,0.7,0.5,0.15,0,20,18,0,44,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C5159090,"(우디) 소프트코튼 반팔티, S, (59)Navy",23740,2926,2926,0.92,0.7,0.5,0.15,142440,14,16,0,2,0,1,0,0,0,0,3,0,1,2,0,0
SPRPG25C5159095,"(우디) 소프트코튼 반팔티, M, (59)Navy",24173,4547,4547,0.92,0.7,0.5,0.15,72520,12,0,0,0,0,23,0,0,0,0,0,0,2,1,0,0
SPRPG25C5159100,"(우디) 소프트코튼 반팔티, L, (59)Navy",23310,2609,2609,0.92,0.7,0.5,0.15,163170,25,0,0,-1,0,2,0,0,0,0,0,0,0,0,7,0
SPRPG25C5159105,"(우디) 소프트코튼 반팔티, XL, (59)Navy",22865,3903,3903,0.92,0.7,0.5,0.15,91460,13,11,0,2,0,5,0,0,0,0,0,0,1,0,3,0
SPRPG25C5159110,"(우디) 소프트코튼 반팔티, XXL, (59)Navy",22876,4767,4767,0.92,0.7,0.5,0.15,68630,12,15,0,0,0,3,0,0,0,0,0,0,2,0,1,0
SPRPG25C5162090,"(우디) 소프트코튼 반팔티, S, (62)Hunter",23310,5585,5585,0.92,0.7,0.5,0.15,46620,11,24,0,47,0,15,0,0,0,0,0,0,0,0,2,0
SPRPG25C5162095,"(우디) 소프트코튼 반팔티, M, (62)Hunter",22716,4786,4786,0.92,0.7,0.5,0.15,68150,11,20,0,96,0,2,0,0,0,0,2,0,0,1,0,0
SPRPG25C5162100,"(우디) 소프트코튼 반팔티, L, (62)Hunter",23310,7218,7218,0.92,0.7,0.5,0.15,23310,6,12,1,96,0,0,0,0,0,0,1,0,0,0,0,0
SPRPG25C5162105,"(우디) 소프트코튼 반팔티, XL, (62)Hunter",23310,5584,5584,0.92,0.7,0.5,0.15,46620,17,3,0,71,0,1,0,0,0,0,1,0,1,0,0,0
SPRPG25C5162110,"(우디) 소프트코튼 반팔티, XXL, (62)Hunte",0,9999,9999,0.92,0.7,0.5,0.15,0,5,10,0,55,0,5,0,0,0,0,0,0,0,0,0,0
SPRPG25C5210090,"(우디) 프렌즈 반팔티, S, (10)White",0,9999,9999,0.92,0.7,0.5,0.15,0,152,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C5210095,"(우디) 프렌즈 반팔티, M, (10)White",19900,7390,7390,0.92,0.7,0.5,0.15,19900,6,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0
SPRPG25C5210100,"(우디) 프렌즈 반팔티, L, (10)White",19900,4995,4995,0.92,0.7,0.5,0.15,59700,32,3,0,11,0,0,0,0,0,0,0,0,3,0,0,0
SPRPG25C5210105,"(우디) 프렌즈 반팔티, XL, (10)White",19900,7391,7391,0.92,0.7,0.5,0.15,19900,14,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0
SPRPG25C5210110,"(우디) 프렌즈 반팔티, XXL, (10)White",0,9999,9999,0.92,0.7,0.5,0.15,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C5259090,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C5259095,"(우디) 프렌즈 반팔티, M, (59)Navy",0,9999,9999,0.92,0.7,0.5,0.15,0,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C5259100,"(우디) 프렌즈 반팔티, L, (59)Navy",17910,7779,7779,0.92,0.7,0.5,0.15,17910,32,0,0,10,-1,0,0,0,0,0,1,0,0,0,0,0
SPRPG25C5259105,"(우디) 프렌즈 반팔티, XL, (59)Navy",18110,7693,7693,0.92,0.7,0.5,0.15,18110,16,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
SPRPG25C5259110,"(우디) 프렌즈 반팔티, XXL, (59)Navy",0,9999,9999,0.92,0.7,0.5,0.15,0,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C5284090,"(우디) 프렌즈 반팔티, S, (84)Mint",0,9999,9999,0.92,0.7,0.5,0.15,0,13,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C5284095,"(우디) 프렌즈 반팔티, M, (84)Mint",0,9999,9999,0.92,0.7,0.5,0.15,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C5284100,"(우디) 프렌즈 반팔티, L, (84)Mint",0,9999,9999,0.92,0.7,0.5,0.15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C5284105,"(우디) 프렌즈 반팔티, XL, (84)Mint",19900,7392,7392,0.92,0.7,0.5,0.15,19900,4,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
SPRPG25C5284110,"(우디) 프렌즈 반팔티, XXL, (84)Mint",0,9999,9999,0.92,0.7,0.5,0.15,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C52AA090,"(우디) 프렌즈 반팔티, S, (AA)Light Mel",0,9999,9999,0.92,0.7,0.5,0.15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C52AA095,"(우디) 프렌즈 반팔티, M, (AA)Light Mel",0,9999,9999,0.92,0.7,0.5,0.15,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C52AA100,"(우디) 프렌즈 반팔티, L, (AA)Light Mel",19900,6046,6046,0.92,0.7,0.5,0.15,39800,7,3,1,5,-1,0,0,0,0,0,0,0,2,0,0,0
SPRPG25C52AA105,"(우디) 프렌즈 반팔티, XL, (AA)Light Me",19900,6047,6047,0.92,0.7,0.5,0.15,39800,6,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0
SPRPG25C52AA110,"(우디) 프렌즈 반팔, XXL, (AA)Light Me",19900,7557,7557,0.92,0.7,0.5,0.15,19900,17,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0
SPRPG25C6010090,"BAYSHORE 피그먼트 반팔티, S, (10)Whit",21425,4027,4027,0.92,0.7,0.5,0.15,85700,2,13,0,5,0,4,0,0,0,0,1,0,0,2,1,0
SPRPG25C6010095,,19508,3334,3334,0.92,0.7,0.5,0.15,117050,0,1,1,5,0,4,0,0,0,0,2,0,1,3,0,0
SPRPG25C6010100,,22900,5621,5621,0.92,0.7,0.5,0.15,45800,0,0,1,4,-2,3,0,0,0,0,0,0,0,2,0,0
SPRPG25C6010105,"BAYSHORE 피그먼트 반팔티, XL, (10)Whi",19900,6048,6048,0.92,0.7,0.5,0.15,39800,0,0,0,5,0,4,0,0,0,0,0,0,1,0,1,0
SPRPG25C6050090,"BAYSHORE 피그먼트 반팔티, S, (50)Blue",17910,6490,6490,0.92,0.7,0.5,0.15,35820,0,0,0,5,0,5,0,0,0,0,2,0,0,0,0,0
SPRPG25C6050095,,16630,6581,6581,0.92,0.7,0.5,0.15,33260,0,0,0,5,-1,5,0,0,0,0,2,0,0,0,0,0
SPRPG25C6050100,,21905,4003,4003,0.92,0.7,0.5,0.15,87620,0,0,0,5,0,4,0,0,0,0,2,0,0,1,1,0
SPRPG25C6050105,,19900,7558,7558,0.92,0.7,0.5,0.15,19900,0,0,1,5,-1,4,0,0,0,0,0,0,0,1,0,0
SPRPG25C6060090,"BAYSHORE 피그먼트 반팔티, S, (60)Char",19706,3754,3754,0.92,0.7,0.5,0.15,98530,14,0,0,5,0,3,0,0,0,0,3,0,0,1,1,0
SPRPG25C6060095,,17765,3592,3592,0.92,0.7,0.5,0.15,106590,0,9,0,4,0,5,0,0,0,0,3,0,0,3,0,0
SPRPG25C6060100,"BAYSHORE 피그먼트 반팔티, L, (60)Char",19573,3329,3329,0.92,0.7,0.5,0.15,117440,0,1,0,0,-1,2,0,0,0,0,4,0,1,1,0,0
SPRPG25C6060105,"BAYSHORE 피그먼트 반팔티, XL, (60)Cha",14640,6825,6825,0.92,0.7,0.5,0.15,29280,0,1,0,0,0,1,0,0,0,0,2,0,0,-1,1,0
SPRPG25C6084090,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,8,0,5,0,7,0,0,0,0,0,0,0,0,0,0
SPRPG25C6084095,,16910,7864,7864,0.92,0.7,0.5,0.15,16910,0,7,0,5,0,5,0,0,0,0,1,0,0,0,0,0
SPRPG25C6084100,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0
SPRPG25C6084105,,21905,5697,5697,0.92,0.7,0.5,0.15,43810,0,1,0,5,0,4,0,0,0,0,1,0,0,0,1,0
SPRPG25C6110090,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C6110095,,19900,7393,7393,0.92,0.7,0.5,0.15,19900,0,5,0,5,0,0,0,0,0,0,0,0,1,0,0,0
SPRPG25C6110100,"VRMT WILDLANDS 반팔티, L, (10)Whi",19900,7394,7394,0.92,0.7,0.5,0.15,19900,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
SPRPG25C6110105,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C6119090,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C6119095,"VRMT WILDLANDS 반팔티, M, (19)Bla",17450,5273,5273,0.92,0.7,0.5,0.15,52350,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
SPRPG25C6119100,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C6139095,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C6139100,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C6139105,"VRMT WILDLANDS 반팔티, XL, (39)Iv",0,9999,9999,0.92,0.7,0.5,0.15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPRPG25C6159095,,0,9999,9999,0.92,0.7,0.5,0.15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
